temperature,humidity,pressure,Actual Rain,Predicted Rain
20.585545815406924,44.13113020560412,1012.9981292231928,0,1
11.156967443799306,57.33311356685887,1018.9997902029496,1,1
14.94549018478362,95.5695512944708,1007.0210079408016,0,1
30.59074196072568,74.83058780665556,1005.074133149613,1,1
34.44529557420461,48.88097746265303,1045.412602232687,1,1
16.97506631022177,99.92032414105547,991.5739308316362,1,1
18.608298423268227,78.1125743283034,986.7292479219816,0,1
23.164703786036853,64.30435349619609,1001.0891726903392,0,1
25.155399997849795,84.11271769007443,1001.2375797448982,1,1
13.621902626749346,85.36260153787478,1017.7472758834948,1,1
24.078858834899364,38.49964313987155,1046.1532689530377,0,1
29.463269376175106,35.12818459872918,1030.1702682074344,0,1
17.545941775919434,99.9706337585153,1023.6294512439124,1,1
19.316972302133884,33.755394726997075,1018.2535202752345,1,1
31.08368283409872,97.9014460447262,1039.7668338531,1,1
17.700306644247785,27.406177836971047,988.878566962118,1,1
20.769158793957256,59.90428602241895,1033.784535355133,1,1
16.325311406191783,42.1976569016655,1014.2915164590744,1,1
19.15354981854516,41.78488027848154,998.468288961482,0,1
27.20740034867355,22.92447302128005,1026.545435939485,1,1
13.717717993078654,79.99186894920186,999.3450376816678,0,1
30.417931758138486,35.20096286297563,1014.5163215256164,1,1
24.74725805787692,81.95605213690177,997.285134264874,0,1
21.411607516686367,31.729500431466235,1041.3981934857625,1,1
15.097433624870444,53.5481799322466,1041.8706029149914,1,1
12.457831042420514,91.54452751483782,1029.7388394359723,0,1
24.568117657056284,21.26221307362756,981.1588354348468,1,1
19.84513243430574,23.651084519438427,1041.9625371562902,1,1
14.179735254890277,53.72219330174808,1037.4126262723523,0,1
11.032098322329954,30.48734260911038,1011.1045951376448,1,1
12.80179009665595,58.123011018585096,997.8076142591316,1,1
10.043913691357943,69.45375616631193,1024.3280435858635,0,1
20.724140517655165,61.79035796693421,1035.9199600734505,1,1
15.513797240878109,50.96095475752485,1031.803990705031,0,1
20.8047784180607,59.8792147659092,1017.167522474398,1,1
10.87918434601404,34.5314112232703,1012.5039700372428,1,1
16.883722847413672,99.39279766079764,1024.8213235575197,0,1
16.205307860355397,42.45746974621263,1010.5563219534982,0,1
34.686072029553415,57.82574780859452,1018.945969649737,0,1
25.207155835374092,52.57126393393479,1042.9686813706749,0,1
19.503928350846905,41.02912091550263,1010.4919864214056,0,1
28.33926119176516,83.01404524008095,987.7247035603718,0,1
24.875097429483223,37.22367095770281,1020.5695412489812,0,1
19.78828753533177,42.91805403746538,1013.7006112275473,0,1
10.250654512143049,70.78453834738208,1012.307554979394,0,1
31.5389477127625,64.15626791709045,1030.1208638596818,0,1
19.901825663442995,72.66063050019817,1008.880075118649,1,1
14.540672500057166,24.12874918180785,1014.5338717585548,0,1
15.473207294275763,20.295562365834847,1034.732055493192,0,1
32.412972420635,51.77090853781142,997.9917266845368,1,1
10.25438271442704,85.70742732797632,982.2430638996497,1,1
30.52678739507548,45.3095246733837,1011.2493362755382,0,1
12.3435434426219,38.98602366062371,1006.4893427758914,0,1
19.69718169672339,23.501905696743933,1037.0424660653953,1,1
10.654178751059703,40.08289107077637,1017.6839252744272,0,1
21.173808327091745,73.51000086007933,1041.427617967947,1,1
12.757756589986071,98.90292977839934,996.3146076688904,0,1
34.60194952987997,73.4901189125873,1036.1183709683694,1,1
29.41530939570638,40.4002424346356,991.539639622693,0,1
32.52533087033,56.81158386681587,1025.531265282354,0,1
26.90955154727417,48.60035405421685,984.538604186538,0,1
10.940843085098544,87.95771498942246,1042.683028346606,1,1
11.86551562749336,52.32544919460221,1025.0114829608715,0,1
24.763356964431274,63.77163631286816,997.3017979208066,0,1
21.728307627292125,79.04195429749669,1040.50812925277,0,1
20.184264282616684,66.60130288110136,980.604569226686,0,1
18.02971534159121,60.29149353180304,1029.5251417751224,1,1
32.02598316557408,33.2502136332016,998.93880069469,1,1
13.85875493625602,68.12795001966376,1047.632894679277,0,1
27.00498034512831,67.62961366440662,1002.7998203789898,0,1
10.382924034882294,61.5793801037615,1035.2462903333258,1,1
11.020267569675928,21.74174491921854,995.7804089806522,1,1
26.211708951222985,73.41291278231073,1035.6837820284147,1,1
26.557414322293493,30.022226840952666,1016.2493687253084,0,1
15.822249856715178,41.37336743819319,1021.8448948988828,1,1
30.15000575222493,42.50970910794256,1037.1635872776803,0,1
16.237285970916915,51.85548221167242,994.8213865948212,0,1
24.2457238626532,67.6532930862609,990.3163082913125,0,1
29.252176479738665,80.29709314506587,1047.213934030823,1,1
17.05006082733452,40.93596044237934,1015.2836566266344,1,1
27.84386182944593,88.00201450490835,990.7258285089674,0,1
32.844270671334925,72.18178921956995,1009.1631886708784,0,1
13.316250068381787,35.90953043233416,1015.3948747365748,1,1
28.443967813724267,80.81316084671838,1001.6050327709193,0,1
23.84331810316532,27.054359120415388,999.07747396834,0,1
12.39114294166759,26.896201482021205,1003.7932034359084,1,1
33.42407279690579,91.0722240555004,1027.533378034364,0,1
31.96853379645844,27.793189122260166,1024.4506001885306,1,1
12.967645055304097,98.10350435676408,1046.6233102268902,0,1
16.478549156845116,62.94075524429797,1000.2277003821,0,1
10.981500789337664,71.03192041500273,1004.2230852702664,0,1
21.84301737919111,92.24175587943094,1019.056477126854,1,1
30.90868698462897,98.24339747324125,987.1500513844986,0,1
21.14878808445329,40.5800224685306,1036.6425994036647,1,1
14.683648939876075,59.29746445942084,1019.1353886675944,0,1
30.23756731521186,35.40392659184355,1006.3155455981972,0,1
22.837651950352456,50.76874871584898,1015.4240470611588,0,1
21.74923716431125,38.13216783091803,1022.671937888343,1,1
30.72484011444298,91.35586249638784,980.636900139356,1,1
28.234335356964905,23.89548489478181,1003.6999114444076,1,1
25.14462514008359,77.66441691235649,1013.5910289518354,1,1
18.835713753325845,98.22253743090828,1002.3749837355288,0,1
16.327605235111978,79.39599697345758,1014.8134181713974,0,1
29.26016001839722,69.99097459667661,1015.1040523465796,1,1
11.315540398050372,40.26722039448916,1036.1855820578846,1,1
19.70522398330641,45.642312932787775,1034.73137583511,0,1
26.071666114413823,60.31081445164634,1010.760340062462,1,1
10.93176782759287,74.21492728899466,1010.2322701634876,0,1
30.58533593551285,61.92512106574042,982.4117913153837,1,1
34.49224434541636,59.23787684284363,1002.2796197644392,0,1
13.690767764969646,73.027795647054,986.8846999886156,0,1
29.731238441843267,49.23033271667865,1032.2524187474833,0,1
27.646536370660765,36.46249050747159,1042.837759994026,1,1
12.189050375100162,56.65423593211874,1038.5191649452452,0,1
30.264866600633948,87.18215640482397,998.8205887286568,1,1
20.10510419301566,34.87098902487318,1005.177135567224,1,1
20.316826267562085,40.80520522215211,1020.6652614815576,0,1
33.05247954927244,55.953881297712186,1003.6306585510838,1,1
11.654444803591868,75.2884568090569,1029.3517690157507,1,1
11.396222734482157,51.44300811993443,1009.9084913511372,0,1
27.51882619656582,96.57885337567193,992.3295559512388,0,1
17.391632136393483,67.51946236491861,1038.4547073920085,1,1
26.548033315960843,20.691764080706815,1018.1140191388108,0,1
21.36406671331651,44.38975917477171,1024.053925079332,1,1
26.28435963839564,36.12829330465576,1018.91246330641,1,1
14.765647066961815,61.85793919956025,1030.3415516693815,1,1
21.498054563114444,28.402467242521723,1018.501672138864,1,1
11.00294313817708,51.32796527951242,1043.630095386283,0,1
33.126447961849536,31.674728999680585,1013.6132461723004,1,1
32.048959262263864,83.99801194851285,1045.0419903547183,0,1
30.25129159725105,30.30282477959384,1024.2526674191834,0,1
32.01551528593653,22.80909527412169,1039.6603543645422,1,1
21.922619215327785,23.90983269710113,989.5449869134884,0,1
32.9613047250171,80.60167588312771,1027.1313784508486,0,1
18.73929268099659,71.06261559045336,1017.3417611433342,0,1
11.748666489432956,36.26448608269073,1010.6835206320064,1,1
28.739729824859143,87.170532091134,981.3512123789416,0,1
32.410138502026854,29.85500605745285,1044.3401299962477,0,1
13.3980961941688,55.77767851432418,995.3794921685154,1,1
22.091654926036934,51.815599505063766,1045.2823662156636,1,1
29.8483489104181,57.58385838358262,998.6464813083296,0,1
22.704838125379545,42.102479056493394,996.5971213521386,0,1
30.36988116444564,93.8376221866272,993.3086418052874,0,1
20.07092297450161,63.349765372008136,1041.8568714028063,0,1
18.971871568218045,53.646709989447615,1008.1027316423704,0,1
22.33545615199361,68.00122744943201,1013.8620100823618,1,1
11.53529452833954,78.8897000770225,1043.5474758448925,0,1
12.098517362712302,35.3637862213383,1046.6527359448714,0,1
21.313012683814502,20.27045819808203,1044.0916689870278,1,1
16.60565890662137,43.69513048780349,985.6616394145874,1,1
33.18527567374642,99.93907612361602,1036.6504825351578,1,1
20.69425762263857,86.94594722836504,1019.5286248316378,1,1
32.002351746192765,67.94896100974844,1009.0033406536594,0,1
15.180045759846667,81.62004565564152,1019.3634667930132,1,1
17.15489233414408,63.70593341590903,1031.509236407532,0,1
25.660920102342537,81.33198211279245,1030.7164338526777,1,1
29.1720175643886,99.5648696793453,999.1441271125128,1,1
21.73892040887592,93.76008912837982,1005.8214475297394,1,1
17.553366747195902,93.36023795417545,1002.588073487984,1,1
29.03126915796848,30.290884733695197,1043.4942919907749,1,1
34.25923807620323,91.0139968550662,1002.854210917912,0,1
12.60775380044498,27.63759374213528,1028.897536038149,1,1
18.24277037302363,71.97351932025762,993.8111711086134,1,1
20.36405644370652,93.4864026115602,1016.3805051362594,0,1
33.60587296660159,56.80471797833774,1047.5493550156575,0,1
21.44729965315576,51.94548813294919,1025.2219234732663,1,1
13.435419625046476,78.03363321353677,985.2702204703846,1,1
11.643589862425168,23.84248818686573,992.3473312324924,1,1
25.440161822840363,47.82579220597511,1031.0607097856696,1,1
18.38680500578193,66.83491396059017,996.5868833800636,0,1
31.70863639185684,65.48833857203161,1003.1535976219112,1,1
26.496754546920403,59.68543520847308,994.9050756407488,0,1
12.647116623552186,97.78786163209004,1039.2091621993688,0,1
27.581396522991792,31.96474140928981,1017.633831707214,1,1
23.897803339614107,43.38979083036404,1044.3684279741444,1,1
24.40806109631485,46.345424562398485,982.8953137251964,0,1
27.53390474458785,79.80543838126201,1017.5745772816653,1,1
14.95503780703909,59.08744589017121,1036.4961043440555,1,1
34.25090118115619,55.90440032267588,1026.1940298796285,0,1
33.9824788821802,44.578809902685165,1012.4147761122643,1,1
17.41659848744615,37.4188083339468,1032.962840614327,0,1
28.395164995091356,70.48289875411541,1005.7626426998172,0,1
32.18922386522496,33.36008501314406,1022.3854137609268,1,1
12.2290481312245,85.6931372618128,999.59968737013,0,1
33.10482635039082,47.75297466208761,987.4451322157768,0,1
32.872022465731945,86.80023026388254,1020.2771481404236,0,1
11.386224592476356,33.28318789789905,1040.2147502749815,0,1
11.230832706728402,98.71397278783476,1002.9089929875402,1,1
12.088767820859152,38.14849387411904,1043.0339970633493,0,1
26.853694147094757,62.38138601200874,993.730933288558,0,1
18.8068045179384,21.43651508893672,1002.7105749198548,1,1
25.133654660989126,31.46422282763817,1001.3132202642088,1,1
34.32455587110857,94.79271044853124,1046.1184084308493,1,1
33.05909188788445,26.785850513194795,1005.9043208880092,0,1
20.63015914810708,78.78668303706712,1001.5110419072332,1,1
13.71023770919178,68.41561049063682,999.2941303812688,0,1
16.417933204826028,40.37438912739329,984.8929868135184,1,1
24.21875627755195,72.07208212883228,1016.571264424428,1,1
33.15290015093662,49.39606728608365,1002.0011496959426,1,1
25.01388862429406,39.651281418283695,1022.475698876578,0,1
32.82196771916894,76.78200256195413,987.5986305717086,1,1
24.357416888179067,78.35651081604237,992.6517445900812,1,1
33.492412399272546,30.485291554059472,986.6680868531928,1,1
23.693555845229174,92.68427287802866,1035.5814321503324,1,1
26.12440962374233,62.07214784607224,1026.6325985561914,1,1
34.51847553556719,86.34786059029423,1043.1157313171343,0,1
16.122187645509552,77.08122054451293,1049.6459481419815,0,1
30.286312514362997,63.32790462715244,1049.5628367768677,0,1
11.849742593870122,28.60861714821564,1007.809282450952,0,1
34.49147375368433,56.04016177734831,1018.2864483900804,1,1
16.849571019895272,39.854730303004985,1046.887916292499,0,1
32.02684970034052,99.04223250089711,986.116716294092,1,1
13.577661925248483,92.16243501708853,1022.4865678732716,0,1
13.099626670020044,67.84717672009897,981.968588495764,0,1
26.28388834640517,53.36854805094276,990.7553149625962,0,1
24.81892810054197,80.25374839154486,1014.4611800482612,1,1
34.69033251253669,27.904408858570235,1040.6593478657098,1,1
27.661492407567717,49.78358929137103,1007.7541833683882,0,1
19.43833460084448,95.1995577349338,1046.9485506729677,0,1
16.461435531102506,57.6874248646141,991.4080109371288,1,1
16.160639929108598,35.75947683451467,995.374421586412,1,1
19.07065821764668,99.85093705374152,1044.7533148745767,0,1
18.91911940792062,41.97375148239356,987.1642262097153,0,1
20.215854881725164,37.72921861493205,1009.7141583354102,0,1
21.10652505716883,70.57600572555057,1042.6041892031835,1,1
29.88807128010761,24.285798634868797,1048.7234648419849,1,1
14.192714782741591,78.88032498626393,1031.0246980186855,1,1
22.554456510184096,98.30349765432008,1005.1724006963456,1,1
22.31344392415988,20.88959462452504,1022.0696120682818,0,1
10.769336820295177,45.69340631931557,1020.4029609365977,0,1
16.520439711236953,29.44773642862983,993.9189008193216,0,1
12.415719687700305,86.11435889225932,1016.1358282140212,1,1
30.1080392276668,72.67277747015258,996.4693544711498,1,1
22.052853057529887,36.70873912364203,1045.425898150344,0,1
31.814828555669017,77.3605773645879,1006.5878107358944,0,1
17.8030253820425,39.02279844580395,1003.4622469795764,1,1
20.631351874563236,86.38659735874361,994.1704757068832,1,1
20.68940689784341,73.50377686012837,1013.4615250619822,0,1
20.281434908602098,28.3613887027151,1034.7846746364978,0,1
24.68633617573333,94.5679825478421,1015.4319413850012,1,1
10.71074269761815,71.03029147596472,1034.548866806192,1,1
33.98264303890062,84.2612952792363,992.5082714010522,0,1
25.986738699554287,29.262419505582,1001.567795582652,0,1
29.825193829622307,72.09249716662285,1016.1772560982886,0,1
33.71389166853546,26.11664487987717,1041.2881580030194,1,1
29.84861167518584,80.74620426536431,1046.628705339156,0,1
15.585450728732074,94.6196578162308,1015.3031519022298,0,1
24.60227468337697,60.54927116419591,985.884755110248,0,1
10.839350778475644,77.49472998052582,1024.650250840312,1,1
31.966343825124657,37.37264246218872,986.8863220933688,1,1
11.96818929303299,51.98889893808403,983.1076987425324,1,1
25.9465495010191,97.5270188360111,981.2585074412744,0,1
22.70552712175804,68.73674230230965,1020.798387349198,0,1
16.036622424160207,35.943234952837564,1011.4952625179328,0,1
22.94751712869712,65.68526802170264,1014.1442914186204,0,1
28.68185230961325,81.58825851621069,1022.7412940206168,0,1
10.94129533789589,25.167918186497804,1018.354845288662,0,1
23.652046219394705,90.8527592262701,1005.7757836973236,1,1
27.248002743124022,48.613586392136845,1003.6281729290876,0,1
17.839784837940403,87.7599447765496,996.0963820543632,1,1
28.419815973512577,55.36125710535644,991.6002140519098,0,1
14.588963491241485,64.00011353487923,1033.5737598207954,0,1
27.636011775236216,65.15961214249403,992.1330726320326,1,1
29.042725595957997,67.31902553747179,1038.7306559560022,1,1
16.610259992755612,25.72126708642081,1027.7303993159144,1,1
19.13856268561513,90.2662067830669,1046.2790113922824,1,1
16.37290575694506,74.66750018946385,1007.040179007747,1,1
29.164569101288013,88.35181742615079,1049.0539322730556,0,1
13.402641424979478,97.1698718425285,1007.2967236288424,1,1
16.392590387362453,68.40775853288119,1034.086677283654,0,1
24.373022919013287,39.6420575460278,1023.1478242427656,1,1
31.94141049394145,75.85106427261059,1038.3994822843808,0,1
13.041523040338571,39.62556192391781,1002.8791092010498,0,1
12.521361258622406,72.63764907803363,1008.9262960994922,0,1
19.077968114448247,76.05800804241919,1002.077870187952,1,1
30.07096069291176,69.29771132700944,1046.6284067768206,1,1
25.631390752208645,58.69894900967343,1001.9026347301468,0,1
14.044680393802969,55.53289973553721,1037.9434109358913,1,1
30.053917050888234,72.56792864610117,989.4417403075915,0,1
11.276326617298093,53.54724257012794,996.227455049618,1,1
28.174344244934115,25.771450929372524,1018.0111849228896,0,1
11.74797917469698,52.02458447870191,981.466155695759,1,1
10.849948258019085,67.12487050943028,1003.289326490656,0,1
22.572423488991017,74.0478760574019,1018.4162372405618,1,1
31.0518494363047,87.69179613318283,1040.738253986542,1,1
33.1054091294217,35.40056201667213,991.3148717918071,0,1
19.23446675128281,28.968571231435437,986.6045427038893,1,1
21.12619314148512,40.71069122785536,989.5640453834204,0,1
10.976253802325092,92.58161068876883,1008.83351216888,0,1
15.49570065700858,22.639216554850705,1005.4891490106124,1,1
23.085410147630647,48.37325571530813,1029.8901407186115,0,1
25.081409071911217,82.0069818140638,981.9401158548806,1,1
25.92010444951752,99.99955120054771,994.8614684888948,1,1
29.305655750503117,90.22085930817585,987.0845870969532,0,1
10.527813593018536,87.92047621265363,1001.39472422876,0,1
24.48004869490707,66.7368353279133,1008.3574053616668,0,1
16.288667396825275,84.71927112529566,1037.1098348889702,1,1
16.36317510009234,42.58120157907132,1006.4717107599186,0,1
32.34619171394456,79.67452462837828,1043.9861573320854,0,1
25.86936641376173,91.60304096849588,983.0808932127392,0,1
25.904629460963776,63.499019529019904,1022.9132912521184,0,1
12.557559394038684,85.70549924155488,1047.341953308979,1,1
15.582396322658171,98.85647897118164,994.7026236789306,0,1
25.445144935458583,97.71096962762265,990.4893959577864,1,1
20.911428430809565,91.5291518161028,1017.8802210626573,1,1
17.542045376675375,31.313108459800524,983.634020643502,1,1
13.239977568727904,24.201898740872664,1011.0798674723428,0,1
29.08784116026859,21.180547126966218,1002.0085689808648,1,1
28.089975427457176,59.38915600010064,1012.3391968378572,0,1
25.341351823290857,38.32368791700467,1001.3476865512604,0,1
24.595496775417864,51.30498285124378,1020.6169266722582,0,1
19.81709414497996,75.05797432144749,981.8446430687786,0,1
32.43178764049617,53.129454323107154,986.1986950957548,1,1
13.71353562973678,24.4559344726109,1026.7998932795992,0,1
29.156677931103484,87.04431468625639,1035.5935793209828,0,1
18.64626802195929,62.39410321726044,1034.5835313383238,0,1
25.168341361008697,99.36976884869782,1019.7580849905298,1,1
33.5702462050896,53.79182108765509,1046.9076656431237,0,1
34.81611308590162,38.23859989502551,1003.3664872978026,0,1
15.446195722612163,35.922202434365374,1004.2126743642168,0,1
34.0432119365776,40.46881996043862,1049.8876113487206,1,1
22.685636273263057,87.91360443907263,993.8733353308356,1,1
30.91581662243303,41.671765526754754,994.352259540482,1,1
13.012356523228163,33.030678478057744,1015.5208907592076,0,1
17.922340649783923,97.8679145209749,986.562955996872,0,1
27.59918003114718,79.8627094353179,1046.7101890063375,1,1
20.44160700066776,29.274725225937708,1014.4565879804408,0,1
30.58455480769808,81.10240778165864,1023.5440910718108,1,1
21.126037457075157,78.29872744645968,1035.832678283759,0,1
20.740605092535432,53.21468134285254,990.054184417275,1,1
21.6685347932423,84.28549809267261,1013.138907229603,1,1
34.08745645090028,26.82367134707472,1038.2066878369756,0,1
25.703909023660337,73.40182064769618,1005.546372839672,1,1
29.642320248812283,98.86404072289189,1027.0114158359493,0,1
30.567269762888795,90.5897405199409,1005.0128980897032,0,1
32.79032278928834,63.3247523040395,1017.3055529863826,0,1
18.838043659299466,32.30057997900946,990.0909614840568,0,1
16.022081695129103,65.96806527697203,1014.4154405601196,0,1
25.213974360717057,55.11123719670857,1034.2156082702563,1,1
30.378287859084736,95.55729903497884,1024.8500923621068,1,1
28.156811473212787,25.15751541548612,1000.345166876125,0,1
17.995965840019913,49.23781660697753,1034.2651623183776,0,1
29.863566416544195,75.17580266708356,999.085186335186,1,1
15.53435749160094,29.832355818021625,1008.5022750054716,0,1
16.69848268584301,43.399302108134506,992.2374899844964,1,1
10.704418945275176,76.57492933336495,1018.5604605065918,1,1
13.843957999939937,21.652114555522097,1049.026570720972,0,1
13.916486394474688,32.14716306477436,1038.364866454893,1,1
15.804901157441872,71.66949852852215,992.3434817340108,1,1
12.70901031761972,71.13642727125958,1045.8620738682016,1,1
11.155969487477773,76.5022764940548,992.2835721396272,0,1
26.64842766401301,49.285127213937685,1027.3468153832098,1,1
25.31877870568539,85.47935812425304,1012.4475037394946,0,1
33.617222195904,40.777862373048535,1030.2664406426609,1,1
18.200391491052656,95.82171688826112,983.7090208455528,0,1
21.00681874842259,22.696458742300464,1006.8812106591632,1,1
18.871379236861895,46.12903575354204,1005.1479920736522,0,1
22.829076143493246,40.34226220103682,1000.461394341786,0,1
31.87888306657937,69.77383176714821,1004.5726179782702,1,1
21.00043623270104,59.20978138116329,1011.0622420534544,1,1
13.77315547078508,57.26026543101984,1031.2924322160443,1,1
21.93928663429471,30.04883023299376,1041.3085416638326,0,1
23.921394971502924,59.89540064229064,994.6698918702008,1,1
15.410575346597282,58.92451461306685,1005.1723333473184,1,1
28.765515115044437,75.55825218006902,1029.294163136699,0,1
31.851406143631536,96.36774047294688,1001.6589119545688,1,1
19.288360211411973,90.59431819302544,1048.6629186529228,0,1
19.862695147277137,49.91768700535245,1026.1723151726471,0,1
31.40788928097184,63.9321324015252,1007.3552118024214,1,1
25.552496842057167,62.32583312091832,1013.2754925858992,0,1
14.027725931312949,48.73729484698691,1018.335945955483,1,1
20.210313968566588,89.68089773785738,1035.5974105214434,1,1
14.882916351439818,47.16279642480024,1027.2449403666772,1,1
15.215738882284755,23.60185940408308,1009.739688360088,0,1
21.18524676966797,89.69388894234662,1042.737430405895,0,1
29.521367746200127,71.6311028701438,995.1262521110106,1,1
28.20881263998924,35.043056883682446,1041.9977325609595,0,1
34.96296293366016,67.25461609657984,1045.9318475361724,1,1
18.846757060919035,50.974307380963126,1036.4173371325433,1,1
29.68591909252965,55.4776676272376,1013.8504755360048,0,1
31.060880655984228,48.66677384903547,1039.6325130966925,1,1
27.659378640566896,42.85361912354871,981.8537279397968,1,1
34.718920038025146,69.41961635147877,999.3270359616608,1,1
34.503816779847625,24.888412749727884,997.1941106416668,1,1
26.9040489904658,24.08665639434808,1025.3121897086862,1,1
